INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_YEAR
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	36	Australia	AUS	134.3499412	-25.57717202	Australia and New Zealand	2008	F	Female	98.3	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	2003	F	Female	16.1	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	2008	F	Female	36.0	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	2010	F	Female	59.6	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	2011	F	Female	47.9	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	2012	F	Female	51.2	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	2014	F	Female	63.2	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	4	Afghanistan	AFG	66.02688198	33.83160199	Central and Southern Asia	2015	F	Female	58.6	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2000	F	Female	33.3	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2007	F	Female	51.7	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2010	F	Female	52.8	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2001	F	Female	39.8	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2004	F	Female	48.7	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2006	F	Female	47.7	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2011	F	Female	54.6	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	1997	F	Female	26.4	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2013	F	Female	58.7	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	50	Bangladesh	BGD	89.17660788	22.86961622	Central and Southern Asia	2014	F	Female	63.9	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	64	Bhutan	BTN	90.45098484	27.39598568	Central and Southern Asia	2000	F	Female	51.0	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	64	Bhutan	BTN	90.45098484	27.39598568	Central and Southern Asia	2007	F	Female	88.0	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	64	Bhutan	BTN	90.45098484	27.39598568	Central and Southern Asia	2010	F	Female	97.3	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	64	Bhutan	BTN	90.45098484	27.39598568	Central and Southern Asia	2012	F	Female	97.9	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	1999	F	Female	65.1	PT	Percent	C	Country Data	G	Global	2019
35	35	Antenatal care coverage	28	Antenatal care coverage, at least one visit	356	India	IND	79.3608464	22.34642074	Central and Southern Asia	2000	F	Female	61.8	PT	Percent	C	Country Data	G	Global	2019
