INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
QI.1	Id2261786	Extent of country commitment to gender equality in employment	Sc8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	56	Belgium				8800	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[1952]	1952	1952	1	0	0
QI.1	Id2261786	Extent of country commitment to gender equality in employment	Sc8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	484	Mexico				8800	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[1952]	1952	1952	1	0	0
QI.1	Id2261786	Extent of country commitment to gender equality in employment	Sc8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	250	France				8800	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[1953]	1953	1953	1	0	0
QI.1	Id2261786	Extent of country commitment to gender equality in employment	Sc8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	214	Dominican Republic				8800	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[1953]	1953	1953	1	0	0
QI.1	Id2261786	Extent of country commitment to gender equality in employment	Sc8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	40	Austria				8800	AUT	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[1953]	1953	1953	1	0	0
QI.1	Id2261786	Extent of country commitment to gender equality in employment	Sc8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	608	Philippines				8800	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1953]	1953	1953	1	0	0
QI.1	Id2261786	Extent of country commitment to gender equality in employment	Sc8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	192	Cuba				8800	CUB	-79.54460144	22.10030366	1.0	4	Country or Area	Latin America and the Caribbean	[1954]	1954	1954	1	0	0
QI.1	Id2261786	Extent of country commitment to gender equality in employment	Sc8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	616	Poland				8800	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[1954]	1954	1954	1	0	0
QI.1	Id2261786	Extent of country commitment to gender equality in employment	Sc8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	100	Bulgaria				8800	BGR	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[1955]	1955	1955	1	0	0
QI.1	Id2261786	Extent of country commitment to gender equality in employment	Sc8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	643	Russian Federation				8800	RUS	99.01404926	61.61899849	1.0	4	Country or Area	Europe and Northern America	[1956]	1956	1956	1	0	0
QI.1	Id2261786	Extent of country commitment to gender equality in employment	Sc8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	276	Germany				8800	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[1956]	1956	1956	1	0	0
