INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	703	Slovakia				9300	SVK	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	380	Italy				9300	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	100	Bulgaria				9300	BGR	25.23763153	42.75731323	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	642	Romania				9300	ROU	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2002]	2002	2002	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	440	Lithuania				9300	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	348	Hungary				9300	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	112	Belarus				9300	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2004]	2004	2004	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	40	Austria				9300	AUT	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2004]	2004	2004	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	192	Cuba				9300	CUB	-79.54460144	22.10030366	1.0	4	Country or Area	Latin America and the Caribbean	[2004]	2004	2004	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	8	Albania				9300	ALB	20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2004]	2004	2004	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	196	Cyprus				9300	CYP	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2005]	2005	2005	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	84	Belize				9300	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2005]	2005	2005	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	498	Republic of Moldova				9300	MDA	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2006]	2006	2006	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	442	Luxembourg				9300	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2008]	2008	2008	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	466	Mali				9300	MLI	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2008]	2008	2008	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	528	Netherlands				9300	NLD	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
QI.2	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	428	Latvia				9300	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1	0	0
