INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	364	Iran (Islamic Republic of)	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2010, 2012, 2013]	2010	2013	3	0	3
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	360	Indonesia	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010, 2011, 2012, 2013, 2014]	2010	2014	5	0	5
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	804	Ukraine	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013]	2010	2013	4	0	4
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	184	Cook Islands	_T	Both sexes or no breakdown by sex	_T	All age ranges or no breakdown by age	-159.7711391	-21.22696458		4	Country or Area	Oceania, exc. Australia and New Zealand	[2011]	2011	2011	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	364	Iran (Islamic Republic of)	F	Female	_T	All age ranges or no breakdown by age	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2010, 2013]	2010	2013	2	0	2
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	360	Indonesia	F	Female	_T	All age ranges or no breakdown by age	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010, 2013, 2014]	2010	2014	3	0	3
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	804	Ukraine	F	Female	_T	All age ranges or no breakdown by age	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2010, 2012, 2013]	2010	2013	3	0	3
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	364	Iran (Islamic Republic of)	M	Male	_T	All age ranges or no breakdown by age	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2010, 2013]	2010	2013	2	0	2
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	360	Indonesia	M	Male	_T	All age ranges or no breakdown by age	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010, 2013, 2014]	2010	2014	3	0	3
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	804	Ukraine	M	Male	_T	All age ranges or no breakdown by age	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2010, 2012, 2013]	2010	2013	3	0	3
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	50	Bangladesh	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2013]	2013	2013	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	116	Cambodia	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	104.922836	12.71163737	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2013]	2013	2013	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	48	Bahrain	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	50.5490754	26.04407747	1.0	4	Country or Area	Northern Africa and Western Asia	[2011, 2012, 2013, 2014]	2011	2014	4	0	4
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	729	Sudan	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[2011]	2011	2011	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	50	Bangladesh	F	Female	_X	Not Available or not specified	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2013]	2013	2013	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	116	Cambodia	F	Female	_X	Not Available or not specified	104.922836	12.71163737	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2013]	2013	2013	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	48	Bahrain	F	Female	_X	Not Available or not specified	50.5490754	26.04407747	1.0	4	Country or Area	Northern Africa and Western Asia	[2011, 2012, 2014]	2011	2014	3	0	3
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	729	Sudan	F	Female	_X	Not Available or not specified	29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[2011]	2011	2011	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	50	Bangladesh	M	Male	_X	Not Available or not specified	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2013]	2013	2013	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	116	Cambodia	M	Male	_X	Not Available or not specified	104.922836	12.71163737	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2013]	2013	2013	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	48	Bahrain	M	Male	_X	Not Available or not specified	50.5490754	26.04407747	1.0	4	Country or Area	Northern Africa and Western Asia	[2011, 2012, 2013, 2014]	2011	2014	4	0	4
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	729	Sudan	M	Male	_X	Not Available or not specified	29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[2011]	2011	2011	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	288	Ghana	_T	Both sexes or no breakdown by sex	Y_GE12	12 years old and over	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	288	Ghana	F	Female	Y_GE12	12 years old and over	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	288	Ghana	M	Male	Y_GE12	12 years old and over	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	344	China, Hong Kong Special Administrative Region	_T	Both sexes or no breakdown by sex	Y_GE10	10 years old and over	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2012, 2013, 2014]	2012	2014	3	0	3
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	222	El Salvador	_T	Both sexes or no breakdown by sex	Y_GE10	10 years old and over	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014]	2010	2014	5	0	5
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	76	Brazil	_T	Both sexes or no breakdown by sex	Y_GE10	10 years old and over	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014]	2010	2014	5	0	5
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	32	Argentina	_T	Both sexes or no breakdown by sex	Y_GE10	10 years old and over	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2011]	2011	2011	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	591	Panama	_T	Both sexes or no breakdown by sex	Y_GE10	10 years old and over	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2012, 2013, 2014]	2012	2014	3	0	3
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	600	Paraguay	_T	Both sexes or no breakdown by sex	Y_GE10	10 years old and over	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014]	2010	2014	5	0	5
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	275	State of Palestine	_T	Both sexes or no breakdown by sex	Y_GE10	10 years old and over	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2011, 2014]	2011	2014	2	0	2
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	344	China, Hong Kong Special Administrative Region	F	Female	Y_GE10	10 years old and over	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2012, 2013, 2014]	2012	2014	3	0	3
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	222	El Salvador	F	Female	Y_GE10	10 years old and over	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014]	2010	2014	5	0	5
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	76	Brazil	F	Female	Y_GE10	10 years old and over	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2013, 2014]	2010	2014	3	0	3
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	591	Panama	F	Female	Y_GE10	10 years old and over	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	600	Paraguay	F	Female	Y_GE10	10 years old and over	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014]	2010	2014	5	0	5
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	275	State of Palestine	F	Female	Y_GE10	10 years old and over	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2011, 2014]	2011	2014	2	0	2
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	344	China, Hong Kong Special Administrative Region	M	Male	Y_GE10	10 years old and over	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2012, 2013, 2014]	2012	2014	3	0	3
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	222	El Salvador	M	Male	Y_GE10	10 years old and over	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014]	2010	2014	5	0	5
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	76	Brazil	M	Male	Y_GE10	10 years old and over	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2013, 2014]	2010	2014	3	0	3
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	591	Panama	M	Male	Y_GE10	10 years old and over	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	600	Paraguay	M	Male	Y_GE10	10 years old and over	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014]	2010	2014	5	0	5
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	275	State of Palestine	M	Male	Y_GE10	10 years old and over	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2011, 2014]	2011	2014	2	0	2
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	504	Morocco	_T	Both sexes or no breakdown by sex	Y12T65	12 to 65 years old	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2012, 2013, 2014]	2012	2014	3	0	3
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	504	Morocco	F	Female	Y12T65	12 to 65 years old	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2012, 2013, 2014]	2012	2014	3	0	3
17	Proportion of individuals using the Internet, by sex	11	Proportion of individuals using the Internet, by sex	504	Morocco	M	Male	Y12T65	12 to 65 years old	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2012, 2013, 2014]	2012	2014	3	0	3
