INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	4	Afghanistan	66.02688198	33.83160199	1.0	4	Country or Area	Central and Southern Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	12	Algeria	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	48	Bahrain	50.5490754	26.04407747	1.0	4	Country or Area	Northern Africa and Western Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	50	Bangladesh	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	96	Brunei Darussalam	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	108	Burundi	29.89080992	-3.366387428	1.0	4	Country or Area	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	174	Comoros	43.34234565	-11.66121732	1.0	4	Country or Area	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	262	Djibouti	42.18274707	11.56004161	1.0	4	Country or Area	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	818	Egypt	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	748	Eswatini	31.50149288	-26.56471011	1.0	4	Country or Area	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	270	Gambia	-15.39944785	13.45295927	1.0	4	Country or Area	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	324	Guinea	-11.28173419	11.00210343	1.0	4	Country or Area	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	360	Indonesia	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	364	Iran (Islamic Republic of)	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	368	Iraq	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	400	Jordan	37.13024774	30.65365973	1.0	4	Country or Area	Northern Africa and Western Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	404	Kenya	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	414	Kuwait	47.49305029	29.53949468	1.0	4	Country or Area	Northern Africa and Western Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	422	Lebanon	35.89391711	33.92152458	1.0	4	Country or Area	Northern Africa and Western Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	434	Libya	18.0295985	27.04042819	1.0	4	Country or Area	Northern Africa and Western Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	458	Malaysia	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	462	Maldives	73.09672546	-0.614385021	1.0	4	Country or Area	Central and Southern Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	584	Marshall Islands	171.0839119	7.110213497	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	478	Mauritania	-10.33187259	20.26089546	1.0	4	Country or Area	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	504	Morocco	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	524	Nepal	83.94678863	28.25866332	1.0	4	Country or Area	Central and Southern Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	562	Niger	9.400167877	17.42143036	1.0	4	Country or Area	Sub-Saharan Africa	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	512	Oman	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2020]	2020	2020	1	1	1
63	Whether or not inheritance rights discriminate against women and girls	95	Whether or not inheritance rights discriminate against widows	586	Pakistan	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2020]	2020	2020	1	1	1
